filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
country.00091.wav,66150,0.2593321,0.0849297,0.07110134,0.0028255098,1548.9597455021915,262228.5158904408,1799.4315543471675,70253.02502275999,2982.8455528846152,1133202.2961823898,0.06510667067307692,0.0010340967686218625,1.6533535e-05,0.0045581693,4.700491e-06,0.0022733968,123.046875,-244.21477,5952.0073,120.788055,788.67017,-9.841754,669.89954,36.621304,535.0881,-13.690678,602.02435,2.603881,234.08522,-15.284766,278.26477,12.301764,96.25884,-11.576591,176.59302,-1.0158304,176.81363,-21.95972,116.98121,-1.236824,44.19476,-12.28949,112.598434,-7.5591383,92.565346,-12.290863,48.05734,-2.6483583,135.99985,-4.896382,121.62071,1.6709058,90.27808,-5.092601,83.45048,-7.7331862,82.98279,country
country.00092.wav,66150,0.36970505,0.081384696,0.18422046,0.0006086853,2314.188712632769,181760.4188312069,2206.2895085590594,71649.39958815566,4821.449819711538,744321.8520768295,0.11146334134615385,0.0005136563792031191,1.1688127e-05,0.019075245,-8.552733e-05,0.006856664,161.4990234375,-41.979126,551.0577,98.66417,232.38383,-27.827923,161.76457,62.0313,135.55989,-14.493013,64.07105,22.380747,49.991318,-21.447847,88.6669,13.748137,48.85461,-17.882763,57.543247,13.787949,59.30356,-11.574907,49.015842,10.145128,45.35921,-9.863792,33.774033,4.005007,44.96489,-10.270467,53.5063,5.172858,28.32715,-7.337325,29.144762,4.1258564,19.5987,-7.2565413,32.338993,-1.976524,29.432367,country
country.00093.wav,66150,0.23796609,0.096265845,0.08532673,0.0006067242,1186.163678260316,400903.86465490534,1540.5272785117004,157892.87906037283,2215.7666015625,1638939.5471664576,0.045008263221153845,0.0009773381504081411,4.076181e-06,0.0074701314,-1.0423707e-05,0.000153087,86.1328125,-260.93924,1167.0128,129.93173,888.59064,-8.343953,176.28197,53.916622,192.63495,-8.051039,119.50366,17.218708,85.012985,-2.4570928,80.7008,2.7447302,80.17834,-19.013039,99.97852,-2.7145262,145.0158,-14.381505,40.651337,-2.4364395,70.711494,-14.856992,51.147583,-6.943903,32.58032,-4.196596,50.857082,-3.08092,51.42468,-2.8855324,73.73425,-2.9453871,43.88765,-1.7936959,60.296024,-5.603626,48.859634,country
country.00094.wav,66150,0.37771732,0.08744359,0.167091,0.002465163,1849.9857053044793,653164.2377320346,1966.317877382629,142130.15351912068,3876.059382512019,2020868.4097757353,0.07367037259615385,0.0021540458950065297,6.4608605e-05,0.020535605,0.00023796356,0.005473993,112.34714673913044,-119.476265,1580.5496,112.18536,1319.6063,-20.102129,284.59628,62.08971,175.9289,-2.14498,112.32491,25.053972,145.81827,-12.750605,72.98118,22.48116,105.01412,-16.91594,107.95532,12.909929,120.57474,-13.561112,60.028538,2.0466387,82.07072,-9.96407,145.88689,2.6693716,88.67369,-2.2258067,84.66833,-0.26757625,73.27414,-11.981491,39.070274,2.8336608,56.04231,-0.2539553,52.0175,-1.51269,62.17334,country
country.00095.wav,66150,0.3822936,0.08799653,0.13759352,0.003522528,1345.3290103784545,201920.25364692233,1730.7735570925013,113895.44837454555,2984.9988731971152,1136298.6007842794,0.04373121995192308,0.0005630493305138583,6.6427056e-06,0.018276388,-5.3612002e-05,0.0014765719,89.10290948275862,-159.22894,2245.3806,127.0831,421.86777,-18.152514,186.31126,53.13478,88.68826,9.964839,114.52308,24.481798,131.19914,-3.6567786,66.24415,10.49576,66.07315,-4.3689322,57.750797,6.4271965,38.919006,-4.746316,54.671486,6.611951,16.274855,-3.4581883,31.17774,-2.1729474,36.53671,-5.094771,33.464493,-2.869661,22.701431,-1.4444273,34.591343,1.9899476,23.768295,3.33255,43.388958,-5.033268,15.70607,country
country.00096.wav,66150,0.2969165,0.087027416,0.1653654,0.00093678455,1683.3505436904481,176173.38126698433,1926.0086012598072,115401.10373654876,3568.6314978966348,1038194.9483624931,0.08799954927884615,0.0004163311642302564,3.371881e-05,0.022692807,3.25388e-05,0.0017938948,117.45383522727273,-111.09135,1240.5978,113.16183,360.9572,-28.252598,239.88443,53.682716,58.800076,5.2107806,31.115215,31.760366,59.03229,4.8567033,52.539738,28.508038,44.637356,-6.977509,27.313236,18.052664,33.079727,-5.3758693,39.488808,12.733246,32.94197,-13.61214,37.23947,-1.8185008,51.55501,-7.9188232,28.262455,9.509417,18.115059,1.3593054,25.727566,12.045224,37.650314,6.5016704,47.097546,4.863791,30.10252,country
country.00097.wav,66150,0.29744998,0.09040947,0.12969509,0.004761618,1807.814504374488,771303.5757763773,1840.5885948320538,165290.95357888544,3497.406287560096,2192594.199105445,0.08627178485576924,0.005311661627165664,-2.6358935e-05,0.015462619,-2.098702e-05,0.003521548,117.45383522727273,-165.93803,4971.3066,116.48956,1102.7064,-26.326921,755.6051,46.64804,318.28143,1.4182472,265.42633,12.527631,202.77135,-14.344968,194.32314,15.48956,113.491165,-18.733507,41.628372,14.762146,85.50174,-18.86176,74.886734,12.591688,50.374283,-3.1050584,93.083534,-2.296618,101.9065,-2.5609095,45.161304,-0.62639034,68.9976,-8.576132,67.556076,-0.49213475,27.947971,-4.03088,50.20247,-9.396149,41.410954,country
country.00098.wav,66150,0.21921022,0.083984494,0.12719382,0.0041592196,1272.2972505839596,98617.22683017763,1613.2228641926024,66176.0084762807,2675.3348482572114,524096.60766890075,0.05125450721153846,0.0003926384942771415,2.1244005e-05,0.017245535,2.0330286e-05,0.00085549644,123.046875,-198.79163,1424.1674,126.06905,267.16705,-12.609856,66.3646,45.66827,109.16991,-5.9948897,140.5311,11.32348,85.93334,-1.0740206,59.34363,6.534479,73.01321,-21.312788,102.58944,-13.502789,66.489456,-11.382388,66.19925,3.404479,78.36918,-7.5870867,53.78308,-2.843157,104.72838,2.7524226,74.03238,4.0890927,79.410034,0.51944524,110.83208,1.3318028,96.93381,-3.4099076,67.70925,-8.833077,76.22345,country
country.00099.wav,66150,0.3459713,0.08019276,0.23457202,0.0030642455,2133.712904486005,365820.0651394711,2196.84521808083,73935.9291756656,4455.1369065504805,1296288.5484300775,0.105322265625,0.0035738638731149523,4.0985396e-05,0.031772513,1.7145256e-05,0.01085985,143.5546875,-32.535854,1250.0558,108.63111,330.2177,-21.478155,114.51459,46.364223,188.42964,-11.520804,120.055954,20.662308,78.21234,-15.206499,60.315582,17.810398,36.475266,-23.05473,42.989372,12.861568,56.26797,-21.278301,54.947685,10.772499,48.579582,-10.943051,32.799767,8.040913,49.97532,-7.2615585,29.545824,5.9421887,38.372635,-11.0372715,35.141323,1.5853454,29.995296,-7.432528,31.39734,-2.4293969,23.465809,country
disco.00000.wav,66150,0.46966037,0.08210302,0.116795994,0.0059866006,3376.152396343832,2122266.73591272,2697.816592817954,146520.71683641477,6351.3010817307695,4573620.055890507,0.2178448016826923,0.027144758927046198,-0.00066500093,0.0064871334,-0.00090585725,0.009224414,112.34714673913044,-116.23203,5967.9756,52.01893,3190.9663,10.395642,310.5372,18.598814,203.58244,0.12444593,135.51183,16.813763,69.22433,-5.34202,97.714905,2.5726142,54.956467,3.1812837,43.72312,0.7351241,36.337036,0.37594745,91.135895,-0.39079824,114.50456,0.020664869,59.398735,3.2360153,57.01512,-0.28514957,35.776196,-0.6176192,42.739437,-6.857066,31.674786,-1.4341007,34.788864,-6.767286,36.319675,-0.80405486,26.285078,disco
disco.00001.wav,66150,0.43423137,0.08359574,0.19273116,0.0023370131,3009.759968094823,610762.1383949331,2649.8787575285164,187567.37613157148,6017.039513221154,2684496.7208803054,0.1647235576923077,0.003573431827612883,-6.575758e-05,0.016533863,-0.0011737758,0.01139687,117.45383522727273,-22.286423,1147.9894,61.599266,622.59344,-16.108496,470.2044,18.365482,143.59192,10.934446,82.01245,22.221838,94.469864,8.441401,80.65616,8.3049345,50.509277,-0.3590062,49.8515,11.931416,48.57971,-1.4821917,35.20906,2.721835,36.24999,2.247207,27.793407,2.0278625,24.317022,-3.0834477,25.99154,-3.0491633,31.696856,-5.368059,31.903328,-1.1292305,35.07034,-5.4267163,45.478363,0.6832969,66.75177,disco
disco.00002.wav,66150,0.45417982,0.078895636,0.14918283,0.0023853774,3718.627392327175,636873.4044540272,3434.3481728389947,83893.05877088942,8226.180513822115,964512.3685860776,0.1694598858173077,0.005578071563201543,-2.0279815e-06,0.011792995,-1.5396407e-05,0.0054995315,151.99908088235293,-54.92326,1731.888,56.23859,312.0584,21.750977,264.9226,10.346965,334.49396,20.942677,63.712597,1.9292532,85.25222,-3.2317839,97.991264,-0.47653446,45.17763,-3.3269868,56.536236,3.391185,42.51954,3.175204,35.45104,-3.7516804,46.168007,-0.37139797,29.411978,1.0930378,25.157658,-3.1088593,34.536716,-2.29509,19.405874,-1.0556979,24.219664,-2.888386,28.279432,-3.0642588,32.870922,-0.60927075,32.715355,disco
disco.00003.wav,66150,0.45884356,0.0747294,0.20996943,0.0011119109,2919.7679079123063,312361.22093637206,2526.859427278838,121014.89520908777,5710.936748798077,1266280.0429136795,0.17154071514423078,0.001983132856132011,-0.00020363179,0.025649657,-0.0012469363,0.0073359758,123.046875,-16.30368,770.7404,56.423985,268.58563,-15.253249,554.30273,43.85495,125.21051,5.801856,89.0263,21.660316,52.410847,6.056845,41.059,12.88605,28.918457,3.8605015,28.431164,7.4822545,41.75648,-2.1331444,35.52585,10.957337,44.594585,3.1446562,36.917446,3.3069894,45.161667,-2.0231462,39.60954,5.9714646,33.95437,0.6894779,33.712433,-2.3349822,40.81483,-4.158836,47.264088,-2.3386424,29.852306,disco
disco.00004.wav,66150,0.3502879,0.09176622,0.10350465,0.002949707,3508.62112241521,862071.5347878782,3295.219153372082,126732.42236860211,7699.776517427885,1970857.018731755,0.16909930889423078,0.010263245049312978,3.3291542e-06,0.003996485,-6.1920664e-06,0.0074393363,123.046875,-106.91475,1442.2688,64.66436,382.6294,19.022642,282.35205,1.2224107,155.5684,1.9989636,192.24672,3.963184,98.10497,3.471569,55.198284,4.869642,56.99049,-2.8757374,33.942554,-2.228811,56.285625,0.20138744,72.804535,-0.16470161,29.197987,7.2743754,44.161808,-4.1103153,43.80171,-4.0817676,47.665195,1.4761047,38.383186,-2.211836,49.922054,1.5639046,44.137394,1.0219233,51.599926,-6.7558455,40.079502,disco
disco.00005.wav,66150,0.39449614,0.08268281,0.2156698,0.0016087196,2819.4512900774816,144807.68540951752,2559.5194588279755,21815.43296569508,5641.864858774038,494757.77511399175,0.163916015625,0.001506818808042086,-0.00019342516,0.025709806,-0.0015225053,0.008130176,107.666015625,-16.683012,769.57043,67.39279,245.68423,-12.735871,98.00198,36.298428,71.70122,10.101596,72.1763,7.665764,34.360622,5.2997537,68.616974,11.810943,44.62686,-1.1835792,37.443226,13.530379,38.601864,-0.41778764,70.95444,-0.26901737,69.261185,2.7569573,69.427895,4.4370117,30.242064,-3.777359,31.407173,1.1467586,36.16612,-6.768167,38.67346,-3.0714338,74.163704,-3.3794594,69.60288,-4.1500535,116.94023,disco
disco.00006.wav,66150,0.4488753,0.08442379,0.16241391,0.0029860951,2846.5989052465766,177610.53433330185,2501.6309981314,90793.9234774205,5618.261155348558,822791.7923786584,0.14666841947115383,0.002098245860556879,-0.00068271987,0.009038109,-0.0012337752,0.012533209,123.046875,-42.569748,1797.1981,63.585068,352.52457,-19.927158,456.2703,29.170492,377.39807,-8.885531,252.8902,6.646541,138.86986,1.7410744,130.9668,9.329437,152.3994,-3.6733444,82.50403,4.5556517,72.46085,-9.255975,76.28956,0.9551256,71.677826,-2.8931687,36.978973,-3.0092967,37.885433,-3.9007254,31.055136,-0.49043113,32.769238,-1.1769719,25.580496,-3.9752226,34.564915,-6.5686393,26.963121,-0.20941722,23.831482,disco
disco.00007.wav,66150,0.42447573,0.08256378,0.17268877,0.003953217,2841.6167127733024,517014.63560448383,2649.4706401140616,102843.92355925644,5745.969613882212,1400522.3711732223,0.11678936298076924,0.0022026420909272144,-1.520358e-05,0.013686289,-9.172535e-05,0.009982419,129.19921875,-44.864197,1650.4591,67.31399,895.656,-6.835555,251.90678,30.06163,271.8035,3.4583342,112.66739,17.010544,101.79459,2.5535753,108.15332,2.5592241,63.55139,-1.7131218,44.56513,5.2758174,58.725597,0.32861483,57.73273,3.1445556,54.50748,0.45778394,51.006657,-1.1624267,53.639683,-2.341283,32.561466,-5.404957,36.979595,-3.933076,20.496616,-0.9452964,22.276833,-3.0658774,44.06088,-0.5675831,25.824602,disco
disco.00008.wav,66150,0.49143198,0.08235313,0.17241679,0.009129042,2779.583795655131,418189.5015456635,2429.6315307741615,125668.93483952589,5485.252216045673,1736902.024472571,0.16412259615384617,0.004035887407833303,-0.0004305572,0.0068419506,-0.0010495752,0.023814298,123.046875,-57.373604,2124.7886,67.40419,775.3005,-24.19132,421.7836,31.85085,227.22878,10.1171875,100.56585,9.419794,135.46823,-5.2873816,101.65864,11.629444,107.77006,0.4977942,68.58807,6.2048154,98.75819,-6.2500534,107.274994,1.2175488,70.29603,-2.0914237,60.59791,4.2245398,54.142223,-0.06397271,55.568737,-0.91594553,86.046814,-0.14062124,95.47398,0.5950384,71.57679,-1.7137291,69.09893,1.3839681,63.822628,disco
disco.00009.wav,66150,0.42535073,0.08677026,0.0956861,0.0015872286,2699.196171492109,635976.5030628351,2626.5808447957306,247504.0417331802,5606.666353665865,2751995.087057916,0.11818659855769231,0.002281203128882414,-3.5873165e-06,0.003436005,2.077045e-05,0.0046570064,129.19921875,-112.79729,4878.536,78.59318,860.4643,-6.307527,579.1858,28.623018,126.95739,11.214593,92.307495,9.000558,76.82428,-4.9587693,78.7719,8.679867,28.868681,-2.1391737,54.98973,-1.9890698,36.300636,-5.401349,39.981903,-4.281751,66.64264,-1.6152524,55.810463,-8.440011,55.488728,-8.148591,41.259525,-5.413083,18.57878,-4.811195,48.155674,-6.641646,33.908024,-0.4903502,41.248924,0.6550311,39.47415,disco
disco.00010.wav,66150,0.51712,0.07857306,0.20487468,0.006161094,3031.362830490007,1037061.8852283792,2712.1083355833744,108787.26495912006,6128.763709435096,2232408.1607672237,0.1585148737980769,0.012448831719054271,-0.00022386365,0.023062069,-0.0013596964,0.012795625,107.666015625,-35.516586,2064.4905,55.40691,992.7788,-7.876182,322.70096,30.799955,117.32464,17.143799,84.37031,25.746012,117.32591,10.185779,70.0885,9.765105,85.16743,-1.9752134,56.19867,8.404915,76.99353,-2.7247698,41.12213,4.3328915,38.79897,1.6858728,46.511097,5.0272217,45.896084,-0.7394544,32.523357,-1.0574608,25.333136,-5.238735,24.38225,0.20283502,18.127186,-4.004008,28.946665,0.5819128,32.579475,disco
disco.00011.wav,66150,0.3954333,0.09340509,0.18433355,0.0016108948,3182.1541981045857,275313.1645946514,2955.559345246085,69434.90309390394,6873.3156174879805,659197.0367202039,0.14341947115384615,0.0018195042807674974,-8.29068e-05,0.02006326,-5.5295153e-05,0.006488253,123.046875,-25.58252,1102.7362,60.04869,264.06793,-7.3397703,290.5517,1.2330512,125.27515,4.646956,59.196304,18.283417,79.50126,4.2538657,57.732048,15.407906,51.736584,2.1198206,47.836205,13.544357,44.827644,-0.4021897,57.312756,-13.688616,74.06789,-3.93964,44.168053,3.6773028,54.89791,6.436042,33.64181,-1.149111,40.708023,-3.1600957,39.065628,-4.6725144,39.06348,-10.802752,50.63616,-6.4497547,37.07325,disco
disco.00012.wav,66150,0.4397123,0.08732617,0.16194414,0.0041350694,2880.359487311668,675382.931048164,2639.6499756812323,159350.22216330125,5855.292029747596,2122641.1130502024,0.1397723858173077,0.0032823023852511972,-0.00042160373,0.011864263,-0.0013835998,0.009461698,112.34714673913044,-59.408695,3277.8967,65.02892,760.97003,-16.962786,455.80023,21.292387,230.60736,16.804392,63.262085,15.874452,73.73143,0.080993064,90.25851,10.032837,59.174038,0.35944378,65.76231,13.160485,47.449413,1.5514708,67.22883,4.4171357,57.891224,1.9807761,45.138927,1.1335577,42.91752,1.1929091,34.34553,0.83143836,50.41655,2.4333234,53.797737,5.104193,94.06702,-0.37503555,59.729305,1.8898369,48.515263,disco
disco.00013.wav,66150,0.46396777,0.083723545,0.13324173,0.004084858,3451.586810753452,675578.6053788932,3081.521260247241,83160.555234039,7170.4738206129805,1462718.5767109224,0.1512432391826923,0.005676208318337887,-4.4729095e-05,0.0077463957,-5.8697573e-05,0.006735522,117.45383522727273,-88.49242,6010.9624,46.61856,628.9565,28.852163,257.50873,43.992683,167.30432,4.4230905,50.9497,7.8608775,149.97766,3.927573,107.43834,7.3861585,20.017702,-0.833027,43.108486,-2.6806123,31.729845,-0.2400929,28.368353,1.5255841,43.088154,-2.2537677,34.648422,-4.2613306,37.315815,-5.1475873,27.167147,-4.16874,27.602097,-4.305167,18.571274,-4.681735,24.791513,-3.653334,130.46512,-2.0403137,96.09469,disco
disco.00014.wav,66150,0.4480278,0.075583234,0.16027343,0.0009283808,2903.6092643909383,443298.0916703625,2726.6877931111057,76554.17045515991,6134.7267503004805,1390998.5176113583,0.13123497596153846,0.0031852778598401676,-0.00035250865,0.014349664,-0.0017256287,0.0053534172,103.359375,-40.718945,1488.7756,67.4095,614.65625,1.1939448,190.8409,28.999163,106.29671,-3.0920208,53.298176,11.248824,70.75846,3.0115507,31.98384,8.438893,26.910744,-0.803044,41.54095,8.34293,39.012318,-4.6534286,42.07592,1.1342634,31.316675,-4.3693676,26.770027,-1.1189246,26.946165,-1.6981592,19.922949,1.3939993,22.380432,-5.542485,21.030664,-2.7625728,22.024925,-2.853503,21.892,-1.7144051,25.47927,disco
disco.00015.wav,66150,0.34560186,0.08252597,0.24260823,0.0021897359,2252.886934855146,473401.52869482257,2933.9329672351487,180207.78389957617,5618.0126953125,3900451.038281734,0.06651141826923077,0.0006764411361965203,2.4874269e-05,0.040791947,-4.851529e-05,0.005138159,123.046875,-59.66101,1214.5645,100.295,438.79602,43.42722,206.39117,11.124944,126.49262,-2.174624,175.11511,4.4559793,34.59527,10.410782,134.90234,3.9033265,48.524483,-8.733563,48.569847,-11.067435,34.338123,-9.405758,55.935013,-4.958963,24.501295,-6.743849,41.75079,-8.961702,59.573853,-6.5559797,27.098455,-2.372744,29.55852,-4.1340127,17.259563,1.1628687,13.883021,-1.4699799,27.761389,-5.535974,28.769754,disco
disco.00016.wav,66150,0.4377871,0.08413274,0.21808274,0.0027567819,2488.549506052178,464218.1229876868,2532.788961567151,165320.94603214206,5258.408203125,2140774.1587950634,0.114013671875,0.0018082297765291654,-4.1143816e-05,0.023134297,-0.0013211761,0.012032073,123.046875,-34.190952,2115.9397,82.91509,654.6223,-3.0728517,311.92044,33.57741,165.41757,7.0330687,109.59515,6.4717674,79.09329,2.755387,125.94961,11.474338,55.189957,-0.084041186,95.3477,4.605384,41.792076,0.11526442,50.833885,2.9616666,34.164597,2.253867,33.456497,3.2160873,39.313946,-1.6314714,25.329233,0.67843926,34.992455,-3.9205115,33.417133,-1.1173766,29.175783,-3.8128004,45.33851,-3.9866939,44.251343,disco
disco.00017.wav,66150,0.43688616,0.07904982,0.11452668,0.003428014,2313.4318538246052,643409.4276609104,2627.602893908243,300574.7702925157,5101.2986403245195,3903296.7711145715,0.09311147836538461,0.001461875791380391,2.2212002e-06,0.003657056,4.477137e-06,0.009457284,123.046875,-107.23108,3134.5269,104.66289,898.7755,3.4340699,421.29004,10.726034,168.49365,4.7473254,94.93899,0.9113147,142.42834,-1.8368937,57.80806,-3.878372,80.60168,-8.452634,81.2255,-3.576319,38.743736,-3.77714,50.989235,-6.9779267,27.582827,-7.0259914,49.308105,-4.703407,30.707582,-2.8563967,21.469057,-4.13275,31.752941,-3.7526488,19.819113,-4.6559267,22.200617,-3.8845336,42.29991,-2.0634508,27.315767,disco
disco.00018.wav,66150,0.38564962,0.08204984,0.11560768,0.001699019,3179.1121582620117,457314.7731071684,3098.0158313509614,65508.35523305852,7229.6901292067305,998950.125036296,0.146826171875,0.0035886715008662294,-2.042914e-05,0.0043653357,-4.895598e-05,0.0055530565,123.046875,-88.168755,4207.2256,66.91687,564.7035,15.278854,496.8035,1.5019975,604.06903,6.9752655,223.06863,13.016819,121.97136,2.680955,184.27722,5.9696026,61.676487,-3.8448508,107.57153,7.9657207,69.55323,0.9918841,69.65587,5.6309123,73.419334,1.7561367,76.47766,2.8545809,45.95097,-0.8208057,56.752136,-0.4145347,41.609844,0.08600229,28.190584,2.8858929,32.940357,0.3578958,48.714268,-0.7534134,47.011833,disco
disco.00019.wav,66150,0.5008777,0.081497796,0.11424247,0.0030171175,1738.2026733696723,1315572.1514498193,2050.7419172037994,824167.3565425561,3671.6595928485576,6399416.1450997265,0.05864633413461538,0.0021285286175428764,4.5717326e-05,0.006164527,4.565961e-05,0.0057679713,117.45383522727273,-176.53758,8001.6836,128.79443,2204.209,-9.573836,951.80756,26.05556,149.79263,36.63904,118.33389,12.528343,73.16764,3.4753573,59.786427,9.16389,39.20992,4.154347,38.964,5.414975,22.504116,-2.165703,19.83181,-1.1830442,24.847183,-1.3163177,27.97522,-2.0981166,29.888277,0.05509403,26.435148,-3.40964,18.11039,-2.2707503,19.880926,-3.2237554,20.64121,-4.2517176,28.303658,-0.7121211,52.761402,disco
disco.00020.wav,66150,0.336606,0.093144335,0.11574876,0.0009994415,1867.223878811861,377101.80892660917,2002.867630490695,243333.4137164271,3929.6439302884614,2197657.5377077744,0.07374173677884616,0.0006596178839192588,-5.7914017e-06,0.008230906,-1.0693661e-05,0.0029670543,161.4990234375,-144.22101,3812.5413,112.31405,1811.2334,-13.532276,448.24133,45.39287,321.76642,2.0659456,387.09036,16.942425,109.00829,-12.086575,55.534344,2.5011377,100.5424,-6.954351,71.07458,-1.6593074,46.233932,-9.293759,89.28178,3.1687582,44.647446,0.9947798,34.959877,7.6543245,45.391376,0.4423414,40.299683,-2.7975998,35.467026,-3.4070277,45.729855,-9.99845,31.836557,-7.336691,38.694614,-1.4993005,46.039932,disco
disco.00021.wav,66150,0.24718994,0.08945303,0.10574085,0.0013232912,2198.648318137742,115445.75010338276,2422.0622602852204,97453.7816360476,4285.687161959135,1438123.6519383607,0.10092022235576924,0.0004197048576625846,2.0498294e-06,0.0074618887,-1.1388761e-05,0.0017358596,112.34714673913044,-131.52165,1012.42487,98.98166,247.1358,-23.771776,106.96364,-11.13982,166.05441,-0.12477106,47.779457,-9.821968,75.71337,1.5765537,54.806473,-4.339774,58.224045,-10.00248,84.569016,3.3495145,32.92052,-15.245044,74.36257,-12.725183,52.472557,-3.7650802,79.454544,-2.2616673,61.06543,8.797455,67.02805,-1.6163733,61.417973,-12.274449,140.93555,-15.504424,163.62236,-7.773878,102.280136,-0.8375546,121.65687,disco
disco.00022.wav,66150,0.45803818,0.08167523,0.12251873,0.0049703666,3541.082564659747,994301.620514915,3107.6137188416137,168993.01990280137,7373.0515700120195,2595770.602538917,0.15296349158653846,0.0066181945377553,-1.9738449e-05,0.006720317,-2.5911106e-05,0.006870157,123.046875,-95.39052,3287.5144,45.136272,755.4819,17.643173,236.87646,37.563354,192.71436,12.770895,95.95084,7.6434503,89.44184,7.6987963,72.396126,4.7651405,59.288795,-2.0744872,38.827778,3.6363518,73.22625,0.34231403,69.00753,0.8512339,43.193775,-4.1850863,29.575792,-2.6124785,25.210573,-4.272912,20.441004,-3.8434303,29.349321,-1.3290787,28.003613,0.23434052,50.184456,-0.10370789,74.87918,-0.3658534,85.05522,disco
disco.00023.wav,66150,0.5038115,0.08003946,0.18633784,0.0046694274,2869.776751837321,996343.1903082052,2812.7967586923523,181603.96992308262,6135.058030348558,3747198.165796953,0.12861703725961537,0.007292559316172402,8.865315e-05,0.023170274,3.954488e-05,0.008735469,112.34714673913044,-62.641346,4671.3687,65.356636,1235.356,1.4261822,666.1731,16.70118,676.80096,2.3545556,471.97458,2.8741972,307.74524,-4.0218015,260.4089,-3.0903609,159.99768,-5.8095927,158.75676,5.274652,85.88745,-5.24481,76.15847,-6.295544,39.825886,0.20236458,57.54083,-0.73267156,41.21754,-4.1987247,24.799995,-1.6503104,32.96087,0.7672705,43.925835,5.6446176,36.516903,5.5512376,28.347534,4.7707314,27.191027,disco
disco.00024.wav,66150,0.3890248,0.08236742,0.12092636,0.0033685924,2037.1101911226906,239700.6140448196,2461.939307726212,187616.6740707379,4155.9910231370195,2606223.706901038,0.075830078125,0.0004248239443852351,-1.8507841e-06,0.008701474,-9.349658e-06,0.004786037,129.19921875,-119.66282,2164.4321,112.191345,538.7815,-14.661153,273.7887,-1.2279416,209.74792,16.158878,61.292946,1.6191852,71.3055,3.7062979,70.000015,7.8234777,48.277824,-2.7019577,51.4163,-0.8183266,46.260387,-1.2505658,55.78732,-4.1394334,43.770424,-3.319682,24.13278,-1.3295884,30.837856,-1.9645398,46.562523,-1.7132249,38.398712,2.377603,34.293575,1.318391,34.683037,-1.6618941,44.808292,4.9471736,46.386803,disco
disco.00025.wav,66150,0.34751132,0.08577294,0.10591767,0.004141085,2501.5878230520266,743020.2969230257,2690.847016559035,281762.131303779,5477.0530348557695,4287460.661745494,0.10108173076923077,0.003334944008370123,-7.498604e-06,0.0038213697,-1.2617576e-05,0.008559864,123.046875,-129.15227,5291.219,90.36892,1064.5333,-1.598052,331.95007,11.928046,250.60507,2.7060213,97.35374,-3.0770223,121.28869,-0.8453676,82.34422,-5.7158184,80.39368,-5.3482156,58.22958,0.9713704,70.55323,-5.93151,76.38691,-0.47752967,91.85652,-3.6402156,89.046165,-0.3856095,62.80233,-1.9907668,35.58613,-3.9194257,24.620153,-2.657814,31.910698,-0.6645059,14.337832,-1.58076,41.454224,-0.90357125,47.863487,disco
disco.00026.wav,66150,0.48546246,0.076466836,0.14917803,0.0007814394,2672.089525683689,354921.8084410136,2900.640180523836,97713.390145676,6233.282564603365,1590183.5597140198,0.09522235576923077,0.0019234620043511927,6.065726e-05,0.014499361,0.000119153934,0.0026435982,117.45383522727273,-68.548935,1282.286,77.20564,351.36563,9.044447,279.37814,21.555971,135.30005,15.358526,112.4863,15.323216,93.87839,3.8941832,56.66441,9.589928,76.96033,7.157655,78.937035,11.227849,62.08535,-1.9542147,51.07548,-1.901473,42.697647,-4.045869,50.738056,-0.25035167,43.337193,5.5667725,54.342525,3.1966074,41.85504,5.1180983,36.210674,-0.26206776,28.234482,-5.4378233,44.248592,-4.9385,20.767752,disco
disco.00027.wav,66150,0.5608281,0.07619936,0.09987377,0.005027121,3178.7173162004624,2851057.2721321904,3079.1004023974097,393678.5609033414,6605.889798677885,7752180.5975167705,0.10864633413461539,0.008783007570977747,5.6786048e-05,0.00421483,0.00015458267,0.0067815958,112.34714673913044,-231.79512,9651.688,43.67876,2211.242,33.73131,2135.7366,29.292591,167.92307,40.91712,136.66089,28.086937,64.10708,9.618423,64.479866,16.795996,67.91627,11.420649,37.46472,8.7279825,28.232153,11.990593,48.16666,7.8735166,52.34289,6.655506,44.916542,3.180827,24.399109,4.3514123,21.440937,-0.4194213,23.986155,-1.7734561,30.64724,0.32033628,39.547573,-1.0492163,25.280117,-3.8744621,30.815302,disco
